,year,agency_code,career_cluster,num_concentrators,District Name,"School
Code",School Name,"State Board
Region",Grade Span,Title I Served School,Percent EDS,"School Performance 
Grade
(SPG)","School Performance
Score
(SPS)","School
Achievement
Score
(SA)","School Growth
Score
(SG)","School Growth
Status","School Growth
Index","Academic Assessments Score
(Reading and Mathematics EOG/EOC)","Science EOG
Score",English Learner Progress Score,"Four-Year
Cohort
Graduation
Rate Score","Biology
EOC Score",The ACT/WorkKeys Assessments Score,"Passing
NC Math 3 Course Score"
24596,2018,340446,HUMA,0,Forsyth County Schools,340446,Middle College of Forsyth Cnty,Piedmont-Triad,11-12,,23.6,A,91.0,90.8,,,,,,,>95,,60.7,>95
24597,2018,340446,INFO,0,Forsyth County Schools,340446,Middle College of Forsyth Cnty,Piedmont-Triad,11-12,,23.6,A,91.0,90.8,,,,,,,>95,,60.7,>95
24598,2018,340446,LAW,0,Forsyth County Schools,340446,Middle College of Forsyth Cnty,Piedmont-Triad,11-12,,23.6,A,91.0,90.8,,,,,,,>95,,60.7,>95
24599,2018,340446,MANU,0,Forsyth County Schools,340446,Middle College of Forsyth Cnty,Piedmont-Triad,11-12,,23.6,A,91.0,90.8,,,,,,,>95,,60.7,>95
24600,2018,340446,MRKT,0,Forsyth County Schools,340446,Middle College of Forsyth Cnty,Piedmont-Triad,11-12,,23.6,A,91.0,90.8,,,,,,,>95,,60.7,>95
24601,2018,340446,STEM,1,Forsyth County Schools,340446,Middle College of Forsyth Cnty,Piedmont-Triad,11-12,,23.6,A,91.0,90.8,,,,,,,>95,,60.7,>95
24602,2018,340446,TRAN,0,Forsyth County Schools,340446,Middle College of Forsyth Cnty,Piedmont-Triad,11-12,,23.6,A,91.0,90.8,,,,,,,>95,,60.7,>95
24603,2019,340446,INFO,1,Forsyth County Schools,340446,Middle College of Forsyth Cnty,Piedmont-Triad,11-12,,23.6,A,91.0,90.8,,,,,,,>95,,60.7,>95
24604,2019,340446,STEM,1,Forsyth County Schools,340446,Middle College of Forsyth Cnty,Piedmont-Triad,11-12,,23.6,A,91.0,90.8,,,,,,,>95,,60.7,>95
24605,2020,340446,AAVC,1,Forsyth County Schools,340446,Middle College of Forsyth Cnty,Piedmont-Triad,11-12,,23.6,A,91.0,90.8,,,,,,,>95,,60.7,>95
24606,2020,340446,ARCH,2,Forsyth County Schools,340446,Middle College of Forsyth Cnty,Piedmont-Triad,11-12,,23.6,A,91.0,90.8,,,,,,,>95,,60.7,>95
24607,2020,340446,HLTH,2,Forsyth County Schools,340446,Middle College of Forsyth Cnty,Piedmont-Triad,11-12,,23.6,A,91.0,90.8,,,,,,,>95,,60.7,>95
24608,2020,340446,STEM,5,Forsyth County Schools,340446,Middle College of Forsyth Cnty,Piedmont-Triad,11-12,,23.6,A,91.0,90.8,,,,,,,>95,,60.7,>95
24609,2022,340446,LAW,1,Forsyth County Schools,340446,Middle College of Forsyth Cnty,Piedmont-Triad,11-12,,23.6,A,91.0,90.8,,,,,,,>95,,60.7,>95
24610,2018,360372,AGNR,0,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24611,2018,360372,ARCH,2,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24612,2018,360372,AAVC,0,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24613,2018,360372,BMA,0,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24614,2018,360372,EDUC,0,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24615,2018,360372,FINA,0,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24616,2018,360372,HLTH,0,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24617,2018,360372,HOSP,1,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24618,2018,360372,HUMA,0,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24619,2018,360372,INFO,1,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24620,2018,360372,LAW,0,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24621,2018,360372,MANU,0,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24622,2018,360372,MRKT,0,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24623,2018,360372,STEM,0,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24624,2018,360372,TRAN,0,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24625,2019,360372,AGNR,1,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24626,2020,360372,AAVC,1,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24627,2020,360372,ARCH,2,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24628,2020,360372,HLTH,1,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24629,2020,360372,HOSP,1,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24630,2020,360372,HUMA,1,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24631,2021,360372,TRAN,1,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24632,2022,360372,HUMA,1,Gaston County Schools,360372,Warlick Academy,Southwest,06-12,Y,72.4,ALT,,,,,,,,,,,,
24633,2018,390314,AGNR,0,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24634,2018,390314,ARCH,0,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24635,2018,390314,AAVC,0,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24636,2018,390314,BMA,0,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24637,2018,390314,EDUC,0,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24638,2018,390314,FINA,0,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24639,2018,390314,HLTH,0,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24640,2018,390314,HOSP,1,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24641,2018,390314,HUMA,0,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24642,2018,390314,INFO,0,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24643,2018,390314,LAW,0,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24644,2018,390314,MANU,0,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24645,2018,390314,MRKT,0,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24646,2018,390314,STEM,0,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24647,2018,390314,TRAN,0,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24648,2019,390314,HOSP,1,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24649,2020,390314,ARCH,1,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24650,2020,390314,HUMA,1,Granville County Schools,390314,Phoenix Academy,North Central,0K-12,,60.3,ALT,,,,,,,,,,,,
24651,2018,390323,AGNR,0,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24652,2018,390323,ARCH,0,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24653,2018,390323,AAVC,0,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24654,2018,390323,BMA,3,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24655,2018,390323,EDUC,0,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24656,2018,390323,FINA,0,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24657,2018,390323,HLTH,0,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24658,2018,390323,HOSP,0,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24659,2018,390323,HUMA,0,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24660,2018,390323,INFO,1,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24661,2018,390323,LAW,0,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24662,2018,390323,MANU,0,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24663,2018,390323,MRKT,0,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24664,2018,390323,STEM,0,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24665,2018,390323,TRAN,0,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24666,2019,390323,BMA,1,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24667,2021,390323,BMA,1,Granville County Schools,390323,Granville Early College High,North Central,09-13,,20.6,A,93.0,93.0,93.4,Exceeded,6.08,89.2,,,>95,>95,81.3,>95
24668,2018,390352,AGNR,17,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24669,2018,390352,ARCH,14,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24670,2018,390352,AAVC,0,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24671,2018,390352,BMA,9,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24672,2018,390352,EDUC,0,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24673,2018,390352,FINA,2,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24674,2018,390352,HLTH,22,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24675,2018,390352,HOSP,6,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24676,2018,390352,HUMA,0,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24677,2018,390352,INFO,1,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24678,2018,390352,LAW,0,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24679,2018,390352,MANU,0,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24680,2018,390352,MRKT,9,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24681,2018,390352,STEM,0,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24682,2018,390352,TRAN,7,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24683,2019,390352,AGNR,26,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24684,2019,390352,ARCH,9,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24685,2019,390352,BMA,11,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24686,2019,390352,HLTH,20,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24687,2019,390352,HOSP,1,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24688,2019,390352,MANU,1,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24689,2019,390352,MRKT,2,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24690,2019,390352,TRAN,7,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24691,2020,390352,AAVC,1,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24692,2020,390352,AGNR,97,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24693,2020,390352,ARCH,27,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24694,2020,390352,BMA,6,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24695,2020,390352,HLTH,78,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24696,2020,390352,TRAN,3,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24697,2021,390352,AGNR,21,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24698,2021,390352,ARCH,29,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24699,2021,390352,BMA,6,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24700,2021,390352,HLTH,23,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24701,2022,390352,AGNR,18,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24702,2022,390352,ARCH,21,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24703,2022,390352,BMA,3,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24704,2022,390352,HLTH,20,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24705,2022,390352,LAW,1,Granville County Schools,390352,South Granville High,North Central,09-12,,32.2,D,47.0,45.6,54.0,Not Met,-7.6,26.7,,,83.4,27.7,37.6,94.5
24706,2018,410390,AGNR,0,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24707,2018,410390,ARCH,0,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24708,2018,410390,AAVC,0,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24709,2018,410390,BMA,1,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24710,2018,410390,EDUC,0,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24711,2018,410390,FINA,0,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24712,2018,410390,HLTH,0,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24713,2018,410390,HOSP,1,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24714,2018,410390,HUMA,0,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24715,2018,410390,INFO,0,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24716,2018,410390,LAW,0,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24717,2018,410390,MANU,0,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24718,2018,410390,MRKT,0,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24719,2018,410390,STEM,0,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24720,2018,410390,TRAN,0,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24721,2019,410390,HOSP,1,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24722,2019,410390,INFO,1,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24723,2020,410390,AAVC,2,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24724,2020,410390,ARCH,1,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24725,2020,410390,FINA,1,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24726,2020,410390,HLTH,2,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24727,2020,410390,HOSP,1,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24728,2020,410390,STEM,1,Guilford County Schools,410390,GC Middle College High,Piedmont-Triad,11-12,,27.3,B,84.0,79.0,,,,,,,>95,,38.2,>95
24729,2018,460322,AGNR,0,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24730,2018,460322,ARCH,0,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24731,2018,460322,AAVC,0,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24732,2018,460322,BMA,5,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24733,2018,460322,EDUC,0,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24734,2018,460322,FINA,0,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24735,2018,460322,HLTH,0,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24736,2018,460322,HOSP,0,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24737,2018,460322,HUMA,0,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24738,2018,460322,INFO,0,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24739,2018,460322,LAW,5,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24740,2018,460322,MANU,0,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24741,2018,460322,MRKT,0,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24742,2018,460322,STEM,0,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24743,2018,460322,TRAN,0,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24744,2019,460322,BMA,9,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24745,2019,460322,HLTH,7,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24746,2019,460322,LAW,4,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24747,2020,460322,HLTH,28,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24748,2020,460322,LAW,6,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24749,2020,460322,MANU,6,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24750,2021,460322,HLTH,1,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24751,2021,460322,INFO,1,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24752,2021,460322,MANU,2,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24753,2022,460322,HLTH,1,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24754,2022,460322,LAW,5,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24755,2022,460322,MANU,3,Hertford County Schools,460322,Hertford Co Early College,Northeast,09-13,Y,25.7,A,89.0,88.8,91.3,Exceeded,4.8,88.5,,,>95,92.5,66.7,>95
24756,2018,600404,AGNR,0,Charlotte-Mecklenburg Schools,600404,Harper Middle College High,Southwest,11-13,,9.2,A,96.0,95.8,,,,,,,>95,,86,>95
24757,2018,600404,ARCH,0,Charlotte-Mecklenburg Schools,600404,Harper Middle College High,Southwest,11-13,,9.2,A,96.0,95.8,,,,,,,>95,,86,>95
